customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01104,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),106.98,2270.44,No
CUST-01105,Female,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,97.18,7021.47,Yes
CUST-01106,Male,0,No,Yes,26,Yes,No,No,Yes,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,98.42,2761.6,Yes
CUST-01107,Female,0,No,Yes,8,Yes,No,No,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),110.85,3774.09,No
CUST-01108,Female,0,Yes,Yes,35,Yes,No,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,75.8,7335.03,Yes
CUST-01109,Male,0,Yes,No,2,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,106.32,4245.7,No
CUST-01110,Male,0,No,No,22,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),59.32,1072.91,No
CUST-01111,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,87.8,3106.13,No
CUST-01112,Female,0,Yes,Yes,18,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,49.09,7002.26,Yes
CUST-01113,Male,0,Yes,No,66,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),100.25,625.94,No
CUST-01114,Male,0,No,No,49,No,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,21.54,6356.15,No
CUST-01115,Male,0,Yes,No,47,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),104.22,6345.53,No
CUST-01116,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,29.99,3832.01,No
CUST-01117,Male,1,No,Yes,65,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),33.9,191.97,No
CUST-01118,Male,1,Yes,No,26,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,95.17,2114.89,Yes
CUST-01119,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),42.15,2371.86,Yes
CUST-01120,Female,0,Yes,No,17,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No,Two year,No,Electronic check,68.12,6562.53,Yes
CUST-01121,Male,0,No,No,26,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,68.86,4632.43,No
CUST-01122,Male,1,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Two year,No,Credit card (automatic),56.28,2897.6,No
CUST-01123,Male,0,No,Yes,38,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,113.12,5304.42,No
CUST-01124,Female,0,Yes,No,18,Yes,Yes,No,No,No,No,No internet service,No,Yes,Two year,Yes,Electronic check,75.51,918.48,Yes
CUST-01125,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),91.14,8562.38,No
CUST-01126,Female,0,No,No,56,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,108.81,674.52,Yes
CUST-01127,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),80.7,7083.52,No
CUST-01128,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),88.87,,No
CUST-01129,Female,1,No,No,4,Yes,No,No,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),63.12,7635.62,Yes
CUST-01130,Female,1,Yes,No,35,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,One year,No,Mailed check,119.54,1724.45,Yes
CUST-01131,Female,0,No,Yes,67,Yes,No,DSL,No,No,No,No internet service,No,No,Two year,Yes,Electronic check,97.14,4744.95,No
CUST-01132,Female,0,No,Yes,56,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),116.44,5117.48,No
CUST-01133,Male,0,No,No,19,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),30.98,4008.37,No
CUST-01134,Male,0,Yes,No,4,Yes,No,No,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,20.34,2425.09,No
CUST-01135,Male,0,Yes,No,23,Yes,No,No,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,71.4,6971.59,No
CUST-01136,Male,0,No,No,29,Yes,No,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,92.61,1792.27,No
CUST-01137,Female,0,No,No,27,Yes,No,DSL,No internet service,No,Yes,No,No,No internet service,One year,Yes,Electronic check,102.96,2261.5,No
CUST-01138,Female,0,No,Yes,52,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,104.58,3558.61,No
CUST-01139,Male,0,No,Yes,50,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,47.27,7145.03,No
CUST-01140,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.43,87.35,No
CUST-01141,Male,0,No,No,41,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),34.05,7692.03,Yes
CUST-01142,Female,1,Yes,No,34,Yes,Yes,DSL,No,No,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),70.97,4690.11,No
CUST-01143,Male,1,No,No,33,Yes,Yes,No,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,42.01,830.46,Yes
CUST-01144,Female,1,No,Yes,53,Yes,Yes,No,No,No internet service,No,No,No,Yes,Two year,No,Bank transfer (automatic),41.63,1928.66,No
CUST-01145,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,48.57,631.52,No
CUST-01146,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.36,3872.5,No
CUST-01147,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,52.15,179.5,Yes
CUST-01148,Male,1,No,Yes,12,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,111.16,5818.84,No
CUST-01149,Male,0,No,No,41,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),88.06,1035.12,No
CUST-01150,Male,0,Yes,No,36,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),18.45,1772.65,Yes
CUST-01151,Male,0,No,No,60,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.95,,No
CUST-01152,Female,0,No,No,20,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,No,Bank transfer (automatic),34.83,2029.65,No
CUST-01153,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,91.56,340.24,Yes
CUST-01154,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,118.22,840.87,No
CUST-01155,Male,0,Yes,No,69,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,One year,No,Mailed check,68.88,8275.28,No
CUST-01156,Female,0,No,No,16,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.06,790.28,Yes
CUST-01157,Male,1,No,No,9,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),46.14,6763.54,No
CUST-01158,Female,0,No,Yes,12,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,77.27,5550.44,No
CUST-01159,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Electronic check,73.61,2529.61,No
CUST-01160,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),99.19,7403.09,No
CUST-01161,Male,1,No,Yes,22,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),44.66,4093.3,Yes
CUST-01162,Female,0,Yes,No,64,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),44.43,2549.96,No
CUST-01163,Female,1,No,Yes,51,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,54.19,6863.69,No
CUST-01164,Male,0,Yes,Yes,60,Yes,No,DSL,No,No internet service,No,No,No internet service,No internet service,One year,No,Credit card (automatic),77.58,5989.76,Yes
CUST-01165,Female,1,No,No,25,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),31.81,704.46,No
CUST-01166,Male,1,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,One year,No,Electronic check,115.4,2846.35,No
CUST-01167,Female,0,No,No,21,Yes,Yes,DSL,No internet service,No,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),64.98,5724.17,Yes
CUST-01168,Male,0,Yes,No,64,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,69.34,2214.85,No
CUST-01169,Male,0,Yes,No,25,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),59.9,5296.19,Yes
CUST-01170,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,57.5,2612.83,Yes
CUST-01171,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,64.55,1798.01,Yes
CUST-01172,Male,0,No,No,15,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,42.72,3060.29,No
CUST-01173,Male,0,No,No,31,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),33.08,3115.14,No
CUST-01174,Male,0,Yes,No,15,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,62.51,5648.01,Yes
CUST-01175,Male,0,No,No,41,Yes,Yes,No,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),87.0,5089.15,Yes
CUST-01176,Male,0,Yes,No,31,No,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),54.36,3741.45,Yes
CUST-01177,Female,0,No,No,49,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,One year,Yes,Credit card (automatic),29.01,6430.49,No
CUST-01178,Male,0,Yes,No,40,Yes,No,No,No,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,71.44,7425.92,No
CUST-01179,Male,0,No,Yes,23,Yes,No,No,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),71.46,724.21,No
CUST-01180,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,35.23,5491.06,No
CUST-01181,Female,1,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),53.0,6133.66,No
CUST-01182,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),98.51,3780.32,Yes
CUST-01183,Female,0,Yes,Yes,40,No,Yes,No,No,No,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),21.28,505.24,No
CUST-01184,Female,0,Yes,Yes,2,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.7,3784.92,No
CUST-01185,Female,0,Yes,No,54,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,One year,Yes,Electronic check,89.47,7509.75,Yes
CUST-01186,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,76.39,,No
CUST-01187,Male,1,Yes,No,43,No,No,DSL,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,77.04,3145.68,No
CUST-01188,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),64.68,6393.4,No
CUST-01189,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,No,Mailed check,26.76,7526.85,No
CUST-01190,Male,0,No,No,59,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),23.4,7863.23,No
CUST-01191,Male,0,No,No,23,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.06,6694.42,Yes
CUST-01192,Male,1,Yes,No,25,Yes,Yes,No,Yes,No internet service,No,No,Yes,No,One year,No,Electronic check,23.78,5119.02,No
CUST-01193,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,75.66,3016.91,Yes
CUST-01194,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,One year,No,Mailed check,87.26,4200.35,No
CUST-01195,Male,0,No,No,60,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),81.06,88.49,Yes
CUST-01196,Female,1,Yes,No,18,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),92.39,3024.01,Yes
CUST-01197,Male,0,No,No,27,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,115.11,6240.32,Yes
CUST-01198,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),116.68,5642.58,No
CUST-01199,Male,0,No,No,44,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),47.12,88.77,No
CUST-01200,Male,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,47.75,4714.57,No
CUST-01201,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,93.82,80.98,Yes
CUST-01202,Female,1,No,No,15,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,118.98,3135.92,No
CUST-01203,Female,0,Yes,No,4,Yes,No,No,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.11,8519.57,Yes
CUST-01204,Male,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Two year,No,Bank transfer (automatic),36.9,3532.54,No
CUST-01205,Female,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,92.34,7680.72,No
CUST-01206,Male,0,Yes,No,22,No,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.3,154.81,Yes
CUST-01207,Female,0,No,No,5,No,No,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,26.16,6194.44,No
CUST-01208,Male,0,Yes,No,35,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),94.36,3939.02,Yes
CUST-01209,Male,0,No,No,56,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),59.63,4711.65,Yes
CUST-01210,Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),78.32,8537.39,Yes
CUST-01211,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,88.57,2637.78,No
CUST-01212,Female,0,Yes,No,40,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,101.73,7415.51,No
CUST-01213,Female,0,No,No,54,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,One year,Yes,Mailed check,81.39,7879.45,Yes
CUST-01214,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),113.46,2572.31,Yes
CUST-01215,Male,0,Yes,No,36,Yes,Yes,No,No,No,Yes,No,No internet service,Yes,One year,No,Mailed check,67.45,425.56,Yes
CUST-01216,Female,0,No,Yes,16,Yes,No,DSL,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,No,Electronic check,72.09,6764.42,No
CUST-01217,Female,0,No,No,31,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No,Two year,No,Bank transfer (automatic),49.02,8028.94,No
CUST-01218,Male,0,No,No,27,Yes,No,No,Yes,No,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),31.45,4116.83,No
CUST-01219,Male,0,No,Yes,24,Yes,No,No,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.11,7525.55,No
CUST-01220,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),47.84,1912.51,No
CUST-01221,Female,1,No,No,21,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),90.85,6513.72,No
CUST-01222,Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),81.31,6054.52,Yes
CUST-01223,Male,0,Yes,Yes,43,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.69,4544.45,No
CUST-01224,Male,0,Yes,No,19,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,74.85,2756.18,No
CUST-01225,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,118.81,2168.69,No
CUST-01226,Male,0,No,Yes,46,No,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),108.0,6186.36,No
CUST-01227,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,60.51,4918.5,No
CUST-01228,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),88.12,7426.46,No
CUST-01229,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,36.7,7059.11,Yes
CUST-01230,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Two year,No,Mailed check,19.03,1526.6,Yes
CUST-01231,Female,0,Yes,Yes,38,Yes,No phone service,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),103.63,1858.2,No
CUST-01232,Male,1,Yes,No,13,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,One year,No,Mailed check,60.24,8118.87,No
CUST-01233,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),36.51,3248.22,Yes
CUST-01234,Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),50.16,4714.51,Yes
CUST-01235,Female,0,Yes,No,20,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.11,3646.08,No
CUST-01236,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,109.02,4859.74,No
CUST-01237,Female,0,No,No,0,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),84.39,5813.82,Yes
CUST-01238,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),27.39,3144.01,No
CUST-01239,Male,0,No,No,22,Yes,Yes,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,91.23,2865.47,Yes
CUST-01240,Male,0,No,No,17,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,108.79,7269.99,No
CUST-01241,Female,0,No,Yes,57,Yes,Yes,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),111.74,5319.24,No
CUST-01242,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,One year,No,Bank transfer (automatic),57.41,7343.04,Yes
CUST-01243,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,35.28,7473.14,No
CUST-01244,Male,0,No,Yes,12,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),116.01,1405.35,No
CUST-01245,Female,1,No,No,16,Yes,Yes,No,No,Yes,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,100.66,6888.77,No
CUST-01246,Female,0,No,No,66,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),62.14,7744.22,No
CUST-01247,Female,0,No,No,60,Yes,No,DSL,No,Yes,Yes,No,No internet service,No,One year,Yes,Mailed check,82.47,3784.48,No
CUST-01248,Female,1,Yes,No,64,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),58.55,4351.67,No
CUST-01249,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,64.64,3239.1,Yes
CUST-01250,Male,1,No,Yes,4,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.44,1310.89,Yes
CUST-01251,Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),23.67,4597.8,No
CUST-01252,Female,0,No,No,44,Yes,No,No,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),119.71,3431.29,No
